,frequency,index,word
3893,-10.160834814999452,3893,carving
3894,-10.160834814999452,3894,tusked
3895,-10.160834814999452,3895,sneaker
3896,-10.160834814999452,3896,preforming
3897,-10.160834814999452,3897,chatting
3898,-10.160834814999452,3898,dalmatian
3899,-10.160834814999452,3899,miscellaneous
3900,-10.160834814999452,3900,pop
3901,-10.160834814999452,3901,buds
3902,-10.160834814999452,3902,surroundings
3903,-10.160834814999452,3903,ware
3904,-10.160834814999452,3904,san
3905,-10.160834814999452,3905,sat
3906,-10.160834814999452,3906,nook
3907,-10.160834814999452,3907,testing
3908,-10.160834814999452,3908,india
3909,-10.160834814999452,3909,mouses
3910,-10.160834814999452,3910,overlook
3911,-10.160834814999452,3911,warns
3912,-10.160834814999452,3912,toss
3913,-10.160834814999452,3913,seasoning
3914,-10.160834814999452,3914,cheeseburger
3915,-10.160834814999452,3915,pokes
3916,-10.160834814999452,3916,modified
3917,-10.160834814999452,3917,soars
3918,-10.200055528152735,3918,boarded
3919,-10.200055528152735,3919,learn
3920,-10.200055528152735,3920,central
3921,-10.200055528152735,3921,directs
3922,-10.200055528152735,3922,brownies
3923,-10.200055528152735,3923,peer
3924,-10.200055528152735,3924,discussion
3925,-10.200055528152735,3925,year
3926,-10.200055528152735,3926,pitches
3927,-10.200055528152735,3927,omelet
3928,-10.200055528152735,3928,friendly
3929,-10.200055528152735,3929,seal
3930,-10.200055528152735,3930,investigating
3931,-10.200055528152735,3931,tightly
3932,-10.200055528152735,3932,teens
3933,-10.200055528152735,3933,misses
3934,-10.200055528152735,3934,plat
3935,-10.200055528152735,3935,pick-up
3936,-10.200055528152735,3936,amtrak
3937,-10.200055528152735,3937,pineapples
3938,-10.200055528152735,3938,handmade
3939,-10.200055528152735,3939,chunks
3940,-10.200055528152735,3940,quarters
3941,-10.200055528152735,3941,marks
3942,-10.200055528152735,3942,gesture
3943,-10.200055528152735,3943,controlling
3944,-10.200055528152735,3944,propellor
3945,-10.200055528152735,3945,arranging
3946,-10.200055528152735,3946,messing
3947,-10.200055528152735,3947,roped
3948,-10.200055528152735,3948,gothic
3949,-10.200055528152735,3949,panoramic
3950,-10.200055528152735,3950,difficult
3951,-10.200055528152735,3951,mattresses
3952,-10.200055528152735,3952,trotting
3953,-10.200055528152735,3953,feature
3954,-10.200055528152735,3954,buried
3955,-10.200055528152735,3955,centerpiece
3956,-10.200055528152735,3956,fours
3957,-10.200055528152735,3957,forrest
3958,-10.200055528152735,3958,boxed
3959,-10.200055528152735,3959,woven
3960,-10.200055528152735,3960,navigating
3961,-10.200055528152735,3961,chihuahua
3962,-10.200055528152735,3962,plums
3963,-10.200055528152735,3963,moss
3964,-10.200055528152735,3964,pepsi
3965,-10.200055528152735,3965,parks
3966,-10.200055528152735,3966,virgin
3967,-10.200055528152735,3967,handler
3968,-10.200055528152735,3968,offers
3969,-10.200055528152735,3969,repairing
3970,-10.200055528152735,3970,combo
3971,-10.200055528152735,3971,toilette
3972,-10.200055528152735,3972,flatbread
3973,-10.200055528152735,3973,tricycle
3974,-10.200055528152735,3974,collie
3975,-10.200055528152735,3975,via
3976,-10.200055528152735,3976,unoccupied
3977,-10.200055528152735,3977,fryer
3978,-10.200055528152735,3978,probably
3979,-10.200055528152735,3979,able
3980,-10.200055528152735,3980,scrambled
3981,-10.200055528152735,3981,starts
3982,-10.200055528152735,3982,backseat
3983,-10.200055528152735,3983,costumed
3984,-10.200055528152735,3984,nuzzling
3985,-10.200055528152735,3985,rat
3986,-10.200055528152735,3986,melon
3987,-10.200055528152735,3987,renovation
3988,-10.200055528152735,3988,flour
3989,-10.200055528152735,3989,seaweed
3990,-10.240877522672989,3990,mason
3991,-10.240877522672989,3991,herds
3992,-10.240877522672989,3992,patterns
3993,-10.240877522672989,3993,safe
3994,-10.240877522672989,3994,dingy
3995,-10.240877522672989,3995,tone
3996,-10.240877522672989,3996,peels
3997,-10.240877522672989,3997,skaters
3998,-10.240877522672989,3998,cave
3999,-10.240877522672989,3999,tongs
4000,-10.240877522672989,4000,tells
4001,-10.240877522672989,4001,squat
4002,-10.240877522672989,4002,flamingos
4003,-10.240877522672989,4003,perspective
4004,-10.240877522672989,4004,lasagna
4005,-10.240877522672989,4005,guards
4006,-10.240877522672989,4006,profile
4007,-10.240877522672989,4007,blur
4008,-10.240877522672989,4008,breaks
4009,-10.240877522672989,4009,headband
4010,-10.240877522672989,4010,half-pipe
4011,-10.240877522672989,4011,flanked
4012,-10.240877522672989,4012,casually
4013,-10.240877522672989,4013,inspects
4014,-10.240877522672989,4014,microphones
4015,-10.240877522672989,4015,twig
4016,-10.240877522672989,4016,missed
4017,-10.240877522672989,4017,helmeted
4018,-10.240877522672989,4018,overalls
4019,-10.240877522672989,4019,function
4020,-10.240877522672989,4020,ordering
4021,-10.240877522672989,4021,expanse
4022,-10.240877522672989,4022,sailor
4023,-10.240877522672989,4023,pub
4024,-10.240877522672989,4024,badminton
4025,-10.240877522672989,4025,$
4026,-10.240877522672989,4026,sprawled
4027,-10.240877522672989,4027,pins
4028,-10.240877522672989,4028,medieval
4029,-10.240877522672989,4029,sunflower
4030,-10.240877522672989,4030,fireworks
4031,-10.240877522672989,4031,marshmallows
4032,-10.240877522672989,4032,minutes
4033,-10.240877522672989,4033,hear
4034,-10.240877522672989,4034,trailers
4035,-10.240877522672989,4035,varying
4036,-10.240877522672989,4036,coupe
4037,-10.240877522672989,4037,recently
4038,-10.240877522672989,4038,parachutes
4039,-10.240877522672989,4039,lunges
4040,-10.240877522672989,4040,came
4041,-10.240877522672989,4041,mane
4042,-10.240877522672989,4042,livingroom
4043,-10.240877522672989,4043,festive
4044,-10.240877522672989,4044,award
4045,-10.240877522672989,4045,japan
4046,-10.240877522672989,4046,monk
4047,-10.240877522672989,4047,waking
4048,-10.240877522672989,4048,expired
4049,-10.240877522672989,4049,(
4050,-10.240877522672989,4050,whose
4051,-10.240877522672989,4051,velvet
4052,-10.240877522672989,4052,pressing
4053,-10.240877522672989,4053,husky
4054,-10.240877522672989,4054,sheeps
4055,-10.240877522672989,4055,swiss
4056,-10.240877522672989,4056,oatmeal
4057,-10.240877522672989,4057,3d
4058,-10.240877522672989,4058,yacht
4059,-10.240877522672989,4059,barbeque
4060,-10.240877522672989,4060,push
4061,-10.240877522672989,4061,structures
4062,-10.240877522672989,4062,social
4063,-10.240877522672989,4063,law
4064,-10.240877522672989,4064,abstract
4065,-10.240877522672989,4065,brownie
4066,-10.240877522672989,4066,shears
4067,-10.240877522672989,4067,peanuts
4068,-10.240877522672989,4068,pinned
4069,-10.240877522672989,4069,lip
4070,-10.240877522672989,4070,outhouse
4071,-10.240877522672989,4071,france
4072,-10.240877522672989,4072,normal
4073,-10.240877522672989,4073,tattoos
4074,-10.240877522672989,4074,orchard
4075,-10.240877522672989,4075,acting
4076,-10.240877522672989,4076,ipad
4077,-10.240877522672989,4077,vent
4078,-10.240877522672989,4078,twigs
4079,-10.240877522672989,4079,messages
4080,-10.240877522672989,4080,crash
4081,-10.283437137091786,4081,windmill
4082,-10.283437137091786,4082,memorial
4083,-10.283437137091786,4083,boiled
4084,-10.283437137091786,4084,celebrates
4085,-10.283437137091786,4085,wrong
4086,-10.283437137091786,4086,pelicans
4087,-10.283437137091786,4087,wraps
4088,-10.283437137091786,4088,nibbling
4089,-10.283437137091786,4089,web
4090,-10.283437137091786,4090,tossed
4091,-10.283437137091786,4091,bundles
4092,-10.283437137091786,4092,spreads
4093,-10.283437137091786,4093,prairie
4094,-10.283437137091786,4094,popular
4095,-10.283437137091786,4095,bushels
4096,-10.283437137091786,4096,hour
4097,-10.283437137091786,4097,stoves
4098,-10.283437137091786,4098,legos
4099,-10.283437137091786,4099,fixes
4100,-10.283437137091786,4100,broth
4101,-10.283437137091786,4101,meatball
4102,-10.283437137091786,4102,parasols
4103,-10.283437137091786,4103,taste
4104,-10.283437137091786,4104,unknown
4105,-10.283437137091786,4105,indicate
4106,-10.283437137091786,4106,dives
4107,-10.283437137091786,4107,bundt
4108,-10.283437137091786,4108,burgundy
4109,-10.283437137091786,4109,always
4110,-10.283437137091786,4110,canned
4111,-10.283437137091786,4111,jesus
4112,-10.283437137091786,4112,frowning
4113,-10.283437137091786,4113,cob
4114,-10.283437137091786,4114,forehand
4115,-10.283437137091786,4115,cottage
4116,-10.283437137091786,4116,lightly
4117,-10.283437137091786,4117,pointy
4118,-10.283437137091786,4118,diet
4119,-10.283437137091786,4119,dated
4120,-10.283437137091786,4120,handheld
4121,-10.283437137091786,4121,leafs
4122,-10.283437137091786,4122,aquarium
4123,-10.283437137091786,4123,womans
4124,-10.283437137091786,4124,graphic
4125,-10.283437137091786,4125,upwards
4126,-10.283437137091786,4126,backside
4127,-10.283437137091786,4127,6
4128,-10.283437137091786,4128,doily
4129,-10.283437137091786,4129,panting
4130,-10.283437137091786,4130,browsing
4131,-10.283437137091786,4131,fisheye
4132,-10.283437137091786,4132,flames
4133,-10.283437137091786,4133,side-by-side
4134,-10.283437137091786,4134,loose
4135,-10.283437137091786,4135,ostriches
4136,-10.283437137091786,4136,bases
4137,-10.283437137091786,4137,ditch
4138,-10.283437137091786,4138,davidson
4139,-10.283437137091786,4139,sodas
4140,-10.283437137091786,4140,butcher
4141,-10.283437137091786,4141,terrier
4142,-10.283437137091786,4142,hilltop
4143,-10.283437137091786,4143,given
4144,-10.283437137091786,4144,icebox
4145,-10.283437137091786,4145,peoples
4146,-10.283437137091786,4146,bitten
4147,-10.283437137091786,4147,cushions
4148,-10.283437137091786,4148,flood
4149,-10.283437137091786,4149,labels
4150,-10.283437137091786,4150,circles
4151,-10.283437137091786,4151,asia
4152,-10.283437137091786,4152,boating
4153,-10.283437137091786,4153,manual
4154,-10.283437137091786,4154,mark
4155,-10.283437137091786,4155,rounded
4156,-10.283437137091786,4156,find
4157,-10.283437137091786,4157,eyeglasses
4158,-10.283437137091786,4158,constructed
4159,-10.283437137091786,4159,sunrise
4160,-10.283437137091786,4160,styles
4161,-10.283437137091786,4161,intense
4162,-10.283437137091786,4162,searching
4163,-10.283437137091786,4163,spilled
4164,-10.32788889966262,4164,racers
4165,-10.32788889966262,4165,salads
4166,-10.32788889966262,4166,locations
4167,-10.32788889966262,4167,edges
4168,-10.32788889966262,4168,gestures
4169,-10.32788889966262,4169,luxurious
4170,-10.32788889966262,4170,hugs
4171,-10.32788889966262,4171,wades
4172,-10.32788889966262,4172,concept
4173,-10.32788889966262,4173,stroll
4174,-10.32788889966262,4174,petted
4175,-10.32788889966262,4175,ordered
4176,-10.32788889966262,4176,pancake
4177,-10.32788889966262,4177,leafless
4178,-10.32788889966262,4178,international
4179,-10.32788889966262,4179,entire
4180,-10.32788889966262,4180,foamy
4181,-10.32788889966262,4181,fixed
4182,-10.32788889966262,4182,turkeys
4183,-10.32788889966262,4183,denim
4184,-10.32788889966262,4184,onward
4185,-10.32788889966262,4185,vibrant
4186,-10.32788889966262,4186,crumbs
4187,-10.32788889966262,4187,stately
4188,-10.32788889966262,4188,bento
4189,-10.32788889966262,4189,rooster
4190,-10.32788889966262,4190,matches
4191,-10.32788889966262,4191,reigns
4192,-10.32788889966262,4192,claw
4193,-10.32788889966262,4193,await
4194,-10.32788889966262,4194,blown
4195,-10.32788889966262,4195,socializing
4196,-10.32788889966262,4196,receiving
4197,-10.32788889966262,4197,angel
4198,-10.32788889966262,4198,moved
4199,-10.32788889966262,4199,bomber
4200,-10.32788889966262,4200,protruding
4201,-10.32788889966262,4201,packs
4202,-10.32788889966262,4202,inner
4203,-10.32788889966262,4203,tell
4204,-10.32788889966262,4204,theatre
4205,-10.32788889966262,4205,thre
4206,-10.32788889966262,4206,crazy
4207,-10.32788889966262,4207,elaborately
4208,-10.32788889966262,4208,coal
4209,-10.32788889966262,4209,twenty
4210,-10.32788889966262,4210,lifeguard
4211,-10.32788889966262,4211,purses
4212,-10.32788889966262,4212,slalom
4213,-10.32788889966262,4213,bake
4214,-10.32788889966262,4214,sampling
4215,-10.32788889966262,4215,loads
4216,-10.32788889966262,4216,sigh
4217,-10.32788889966262,4217,crochet
4218,-10.32788889966262,4218,warmly
4219,-10.32788889966262,4219,convertible
4220,-10.32788889966262,4220,checked
4221,-10.32788889966262,4221,banks
4222,-10.32788889966262,4222,launch
4223,-10.32788889966262,4223,maple
4224,-10.32788889966262,4224,current
4225,-10.32788889966262,4225,speckled
4226,-10.32788889966262,4226,feild
4227,-10.32788889966262,4227,misty
4228,-10.32788889966262,4228,bone
4229,-10.32788889966262,4229,height
4230,-10.32788889966262,4230,dollar
4231,-10.32788889966262,4231,jewelry
4232,-10.32788889966262,4232,ton
4233,-10.32788889966262,4233,majestic
4234,-10.32788889966262,4234,blenders
4235,-10.32788889966262,4235,cds
4236,-10.32788889966262,4236,cheek
4237,-10.32788889966262,4237,youths
4238,-10.32788889966262,4238,atv
4239,-10.32788889966262,4239,bushy
4240,-10.32788889966262,4240,silhouetted
4241,-10.32788889966262,4241,discarded
4242,-10.32788889966262,4242,gifts
4243,-10.32788889966262,4243,revealing
4244,-10.32788889966262,4244,swiftly
4245,-10.32788889966262,4245,donkeys
4246,-10.32788889966262,4246,pudding
4247,-10.32788889966262,4247,steal
4248,-10.32788889966262,4248,wildflowers
4249,-10.32788889966262,4249,penny
4250,-10.32788889966262,4250,aiming
4251,-10.32788889966262,4251,mantel
4252,-10.32788889966262,4252,age
4253,-10.32788889966262,4253,dangerous
4254,-10.32788889966262,4254,galley
4255,-10.32788889966262,4255,moose
4256,-10.32788889966262,4256,cleaner
4257,-10.374408915297511,4257,transported
4258,-10.374408915297511,4258,years
4259,-10.374408915297511,4259,cuisine
4260,-10.374408915297511,4260,details
4261,-10.374408915297511,4261,automobiles
4262,-10.374408915297511,4262,sprays
4263,-10.374408915297511,4263,fighters
4264,-10.374408915297511,4264,performance
4265,-10.374408915297511,4265,razor
4266,-10.374408915297511,4266,century
4267,-10.374408915297511,4267,homeless
4268,-10.374408915297511,4268,abundance
4269,-10.374408915297511,4269,leaking
4270,-10.374408915297511,4270,handrail
4271,-10.374408915297511,4271,wrestling
4272,-10.374408915297511,4272,clip
4273,-10.374408915297511,4273,attraction
4274,-10.374408915297511,4274,intensely
4275,-10.374408915297511,4275,hours
4276,-10.374408915297511,4276,pecking
4277,-10.374408915297511,4277,mature
4278,-10.374408915297511,4278,rooftop
4279,-10.374408915297511,4279,arid
4280,-10.374408915297511,4280,ford
4281,-10.374408915297511,4281,hurdle
4282,-10.374408915297511,4282,baker
4283,-10.374408915297511,4283,victory
4284,-10.374408915297511,4284,nut
4285,-10.374408915297511,4285,participating
4286,-10.374408915297511,4286,adorn
4287,-10.374408915297511,4287,paying
4288,-10.374408915297511,4288,guides
4289,-10.374408915297511,4289,program
4290,-10.374408915297511,4290,bubbles
4291,-10.374408915297511,4291,guns
4292,-10.374408915297511,4292,handlebars
4293,-10.374408915297511,4293,clutching
4294,-10.374408915297511,4294,capitol
4295,-10.374408915297511,4295,hey
4296,-10.374408915297511,4296,chalkboard
4297,-10.374408915297511,4297,sheering
4298,-10.374408915297511,4298,converse
4299,-10.374408915297511,4299,welcome
4300,-10.374408915297511,4300,southwest
4301,-10.374408915297511,4301,distorted
4302,-10.374408915297511,4302,celebrate
4303,-10.374408915297511,4303,overview
4304,-10.374408915297511,4304,alcoholic
4305,-10.374408915297511,4305,ruler
4306,-10.374408915297511,4306,pear
4307,-10.374408915297511,4307,ornately
4308,-10.374408915297511,4308,win
4309,-10.374408915297511,4309,cranes
4310,-10.374408915297511,4310,amenities
4311,-10.374408915297511,4311,burned
4312,-10.374408915297511,4312,patient
4313,-10.374408915297511,4313,exercise
4314,-10.374408915297511,4314,staff
4315,-10.374408915297511,4315,numbered
4316,-10.374408915297511,4316,billowing
4317,-10.374408915297511,4317,jerseys
4318,-10.374408915297511,4318,crashed
4319,-10.374408915297511,4319,couples
4320,-10.374408915297511,4320,remodeling
4321,-10.374408915297511,4321,shutters
4322,-10.374408915297511,4322,batteries
4323,-10.374408915297511,4323,whip
4324,-10.374408915297511,4324,tights
4325,-10.374408915297511,4325,recipe
4326,-10.374408915297511,4326,divider
4327,-10.374408915297511,4327,clause
4328,-10.374408915297511,4328,slop
4329,-10.374408915297511,4329,europe
4330,-10.374408915297511,4330,lazy
4331,-10.374408915297511,4331,less
4332,-10.374408915297511,4332,grate
4333,-10.374408915297511,4333,angels
4334,-10.374408915297511,4334,basement
4335,-10.374408915297511,4335,obstacles
4336,-10.374408915297511,4336,crowding
4337,-10.374408915297511,4337,purchase
4338,-10.374408915297511,4338,commuters
4339,-10.374408915297511,4339,blueberry
4340,-10.374408915297511,4340,boulder
4341,-10.374408915297511,4341,vine
4342,-10.374408915297511,4342,visiting
4343,-10.374408915297511,4343,tree-lined
4344,-10.374408915297511,4344,photography
4345,-10.374408915297511,4345,patches
4346,-10.374408915297511,4346,lace
4347,-10.374408915297511,4347,completing
4348,-10.423199079466944,4348,starring
4349,-10.423199079466944,4349,childs
4350,-10.423199079466944,4350,flipped
4351,-10.423199079466944,4351,resemble
4352,-10.423199079466944,4352,hawaiian
4353,-10.423199079466944,4353,rode
4354,-10.423199079466944,4354,petals
4355,-10.423199079466944,4355,woolly
4356,-10.423199079466944,4356,tons
4357,-10.423199079466944,4357,needles
4358,-10.423199079466944,4358,embedded
4359,-10.423199079466944,4359,cel
4360,-10.423199079466944,4360,curbside
4361,-10.423199079466944,4361,lids
4362,-10.423199079466944,4362,campus
4363,-10.423199079466944,4363,steaming
4364,-10.423199079466944,4364,amazing
4365,-10.423199079466944,4365,rapids
4366,-10.423199079466944,4366,winning
4367,-10.423199079466944,4367,serviced
4368,-10.423199079466944,4368,quiche
4369,-10.423199079466944,4369,symbols
4370,-10.423199079466944,4370,juggling
4371,-10.423199079466944,4371,sings
4372,-10.423199079466944,4372,stereo
4373,-10.423199079466944,4373,tanks
4374,-10.423199079466944,4374,sure
4375,-10.423199079466944,4375,lets
4376,-10.423199079466944,4376,overflowing
4377,-10.423199079466944,4377,kitchenette
4378,-10.423199079466944,4378,why
4379,-10.423199079466944,4379,press
4380,-10.423199079466944,4380,birdhouse
4381,-10.423199079466944,4381,keeps
4382,-10.423199079466944,4382,seaside
4383,-10.423199079466944,4383,kayaks
4384,-10.423199079466944,4384,nurse
4385,-10.423199079466944,4385,attacking
4386,-10.423199079466944,4386,walker
4387,-10.423199079466944,4387,planted
4388,-10.423199079466944,4388,drum
4389,-10.423199079466944,4389,bearing
4390,-10.423199079466944,4390,greet
4391,-10.423199079466944,4391,soil
4392,-10.423199079466944,4392,booze
4393,-10.423199079466944,4393,auto
4394,-10.423199079466944,4394,munching
4395,-10.423199079466944,4395,prominent
4396,-10.423199079466944,4396,victorian
4397,-10.423199079466944,4397,sticky
4398,-10.423199079466944,4398,crow
4399,-10.423199079466944,4399,croissants
4400,-10.423199079466944,4400,kiteboard
4401,-10.423199079466944,4401,parmesan
4402,-10.423199079466944,4402,teh
4403,-10.423199079466944,4403,attendant
4404,-10.423199079466944,4404,blank
4405,-10.423199079466944,4405,rared
4406,-10.423199079466944,4406,license
4407,-10.423199079466944,4407,streaming
4408,-10.423199079466944,4408,looked
4409,-10.423199079466944,4409,plunger
4410,-10.423199079466944,4410,shakes
4411,-10.423199079466944,4411,launching
4412,-10.423199079466944,4412,beaks
4413,-10.423199079466944,4413,hedges
4414,-10.423199079466944,4414,floored
4415,-10.423199079466944,4415,south
4416,-10.423199079466944,4416,filming
4417,-10.423199079466944,4417,skeleton
4418,-10.423199079466944,4418,toliet
4419,-10.423199079466944,4419,perfectly
4420,-10.423199079466944,4420,discs
4421,-10.423199079466944,4421,think
4422,-10.423199079466944,4422,butt
4423,-10.423199079466944,4423,workshop
4424,-10.423199079466944,4424,8
4425,-10.423199079466944,4425,mats
4426,-10.423199079466944,4426,jack
4427,-10.423199079466944,4427,exterior
4428,-10.423199079466944,4428,eatery
4429,-10.423199079466944,4429,barricade
4430,-10.423199079466944,4430,raisins
4431,-10.423199079466944,4431,rains
4432,-10.423199079466944,4432,platforms
4433,-10.423199079466944,4433,waterskiing
4434,-10.423199079466944,4434,hero
4435,-10.423199079466944,4435,boston
4436,-10.423199079466944,4436,placemat
4437,-10.423199079466944,4437,certain
4438,-10.423199079466944,4438,poodle
4439,-10.423199079466944,4439,scrub
4440,-10.423199079466944,4440,pause
4441,-10.423199079466944,4441,seemingly
4442,-10.423199079466944,4442,businessmen
4443,-10.423199079466944,4443,surrounds
4444,-10.423199079466944,4444,employee
4445,-10.423199079466944,4445,sipping
4446,-10.423199079466944,4446,better
4447,-10.423199079466944,4447,cobble
4448,-10.423199079466944,4448,offering
4449,-10.423199079466944,4449,laps
4450,-10.423199079466944,4450,africa
4451,-10.423199079466944,4451,peaceful
4452,-10.423199079466944,4452,dumpster
4453,-10.423199079466944,4453,protesters
4454,-10.474492373854494,4454,projection
4455,-10.474492373854494,4455,last
4456,-10.474492373854494,4456,bump
4457,-10.474492373854494,4457,magnetic
4458,-10.474492373854494,4458,gears
4459,-10.474492373854494,4459,teacher
4460,-10.474492373854494,4460,chip
4461,-10.474492373854494,4461,non
4462,-10.474492373854494,4462,america
4463,-10.474492373854494,4463,heron
4464,-10.474492373854494,4464,university
4465,-10.474492373854494,4465,parsley
4466,-10.474492373854494,4466,restored
4467,-10.474492373854494,4467,bedside
4468,-10.474492373854494,4468,pockets
4469,-10.474492373854494,4469,antiques
4470,-10.474492373854494,4470,express
4471,-10.474492373854494,4471,toddlers
4472,-10.474492373854494,4472,restaurants
4473,-10.474492373854494,4473,source
4474,-10.474492373854494,4474,cider
4475,-10.474492373854494,4475,sloped
4476,-10.474492373854494,4476,chick
4477,-10.474492373854494,4477,jean
4478,-10.474492373854494,4478,gazelles
4479,-10.474492373854494,4479,concentrating
4480,-10.474492373854494,4480,faucets
4481,-10.474492373854494,4481,potty
4482,-10.474492373854494,4482,facial
4483,-10.474492373854494,4483,pumps
4484,-10.474492373854494,4484,grasslands
4485,-10.474492373854494,4485,mens
4486,-10.474492373854494,4486,possible
4487,-10.474492373854494,4487,combined
4488,-10.474492373854494,4488,act
4489,-10.474492373854494,4489,demonstrating
4490,-10.474492373854494,4490,snake
4491,-10.474492373854494,4491,evil
4492,-10.474492373854494,4492,adding
4493,-10.474492373854494,4493,stovetop
4494,-10.474492373854494,4494,paints
4495,-10.474492373854494,4495,disgusting
4496,-10.474492373854494,4496,broke
4497,-10.474492373854494,4497,sweeping
4498,-10.474492373854494,4498,likes
4499,-10.474492373854494,4499,visor
4500,-10.474492373854494,4500,fuel
4501,-10.474492373854494,4501,lizard
4502,-10.474492373854494,4502,t-ball
4503,-10.474492373854494,4503,bored
4504,-10.474492373854494,4504,gymnasium
4505,-10.474492373854494,4505,photoshopped
4506,-10.474492373854494,4506,clydesdale
4507,-10.474492373854494,4507,ornamental
4508,-10.474492373854494,4508,buliding
4509,-10.474492373854494,4509,slats
4510,-10.474492373854494,4510,lazily
4511,-10.474492373854494,4511,limbs
4512,-10.474492373854494,4512,lobster
4513,-10.474492373854494,4513,takeout
4514,-10.474492373854494,4514,upstairs
4515,-10.474492373854494,4515,knobs
4516,-10.474492373854494,4516,punch
4517,-10.474492373854494,4517,vw
4518,-10.474492373854494,4518,rubble
4519,-10.474492373854494,4519,ink
4520,-10.474492373854494,4520,winery
4521,-10.474492373854494,4521,juicer
4522,-10.474492373854494,4522,collared
4523,-10.474492373854494,4523,holing
4524,-10.474492373854494,4524,fifth
4525,-10.474492373854494,4525,wheat
4526,-10.474492373854494,4526,study
4527,-10.474492373854494,4527,wonderful
4528,-10.474492373854494,4528,yak
4529,-10.474492373854494,4529,cabs
4530,-10.474492373854494,4530,granola
4531,-10.474492373854494,4531,copper
4532,-10.474492373854494,4532,common
4533,-10.474492373854494,4533,apparently
4534,-10.474492373854494,4534,stationed
4535,-10.474492373854494,4535,mount
4536,-10.474492373854494,4536,multitude
4537,-10.474492373854494,4537,hairdryer
4538,-10.474492373854494,4538,creating
4539,-10.474492373854494,4539,plethora
4540,-10.474492373854494,4540,saucers
4541,-10.474492373854494,4541,burgers
4542,-10.474492373854494,4542,sprayed
4543,-10.474492373854494,4543,plans
4544,-10.474492373854494,4544,beams
4545,-10.474492373854494,4545,chase
4546,-10.474492373854494,4546,ago
4547,-10.474492373854494,4547,wares
4548,-10.474492373854494,4548,pigs
4549,-10.474492373854494,4549,hoses
4550,-10.474492373854494,4550,infront
4551,-10.474492373854494,4551,observes
4552,-10.474492373854494,4552,guitars
4553,-10.474492373854494,4553,curls
4554,-10.474492373854494,4554,filing
4555,-10.474492373854494,4555,gazebo
4556,-10.474492373854494,4556,naps
4557,-10.474492373854494,4557,halfpipe
4558,-10.474492373854494,4558,contain
4559,-10.474492373854494,4559,aqua
4560,-10.474492373854494,4560,tips
4561,-10.474492373854494,4561,dash
4562,-10.474492373854494,4562,beagle
4563,-10.474492373854494,4563,ages
4564,-10.474492373854494,4564,attachment
4565,-10.474492373854494,4565,assembled
4566,-10.474492373854494,4566,jacuzzi
4567,-10.474492373854494,4567,partition
4568,-10.474492373854494,4568,cuddles
4569,-10.474492373854494,4569,desolate
4570,-10.474492373854494,4570,inspect
4571,-10.474492373854494,4571,loveseat
4572,-10.474492373854494,4572,knot
4573,-10.52855959512477,4573,needed
4574,-10.52855959512477,4574,heating
4575,-10.52855959512477,4575,union
4576,-10.52855959512477,4576,smashed
4577,-10.52855959512477,4577,technology
4578,-10.52855959512477,4578,sprinkle
4579,-10.52855959512477,4579,lipstick
4580,-10.52855959512477,4580,pressed
4581,-10.52855959512477,4581,congratulations
4582,-10.52855959512477,4582,poor
4583,-10.52855959512477,4583,religious
4584,-10.52855959512477,4584,windsurfer
4585,-10.52855959512477,4585,picturesque
4586,-10.52855959512477,4586,flys
4587,-10.52855959512477,4587,urn
4588,-10.52855959512477,4588,oar
4589,-10.52855959512477,4589,appetizer
4590,-10.52855959512477,4590,prints
4591,-10.52855959512477,4591,marking
4592,-10.52855959512477,4592,sample
4593,-10.52855959512477,4593,waiter
4594,-10.52855959512477,4594,snow-capped
4595,-10.52855959512477,4595,mailbox
4596,-10.52855959512477,4596,cellar
4597,-10.52855959512477,4597,edible
4598,-10.52855959512477,4598,crooked
4599,-10.52855959512477,4599,wife
4600,-10.52855959512477,4600,traveler
4601,-10.52855959512477,4601,protesting
4602,-10.52855959512477,4602,dell
4603,-10.52855959512477,4603,damage
4604,-10.52855959512477,4604,knitting
4605,-10.52855959512477,4605,bloody
4606,-10.52855959512477,4606,date
4607,-10.52855959512477,4607,solitary
4608,-10.52855959512477,4608,neath
4609,-10.52855959512477,4609,bookcases
4610,-10.52855959512477,4610,av
4611,-10.52855959512477,4611,rowboats
4612,-10.52855959512477,4612,w
4613,-10.52855959512477,4613,gazes
4614,-10.52855959512477,4614,chocolates
4615,-10.52855959512477,4615,demolished
4616,-10.52855959512477,4616,medal
4617,-10.52855959512477,4617,roasting
4618,-10.52855959512477,4618,gulls
4619,-10.52855959512477,4619,mangoes
4620,-10.52855959512477,4620,interested
4621,-10.52855959512477,4621,sales
4622,-10.52855959512477,4622,tractors
4623,-10.52855959512477,4623,coastline
4624,-10.52855959512477,4624,cheering
4625,-10.52855959512477,4625,congregate
4626,-10.52855959512477,4626,glassware
4627,-10.52855959512477,4627,jail
4628,-10.52855959512477,4628,fills
4629,-10.52855959512477,4629,lingerie
4630,-10.52855959512477,4630,lapel
4631,-10.52855959512477,4631,shoot
4632,-10.52855959512477,4632,protect
4633,-10.52855959512477,4633,tipped
4634,-10.52855959512477,4634,booths
4635,-10.52855959512477,4635,longboard
4636,-10.52855959512477,4636,offspring
4637,-10.52855959512477,4637,usa
4638,-10.52855959512477,4638,dripping
4639,-10.52855959512477,4639,member
4640,-10.52855959512477,4640,rd
